id,reporte_id,tipo_trabajo,descripcion,prioridad,materiales,observaciones_materiales,created_at,updated_at
1236,1236,instalacion,Hay que ir a instalar una nueva conexión,urgente,Modem Huawei,Verificar stock en bodega,2024-06-21 08:53:00,2024-06-23 23:53:00
1237,1237,instalacion,Hay que ir a instalar una nueva conexión,baja,Modem Huawei,Verificar stock en bodega,2024-06-18 23:58:00,2024-06-19 15:58:00
1238,1238,instalacion,Hay que ir a instalar una nueva conexión,baja,Antena de 5GHz,,2024-06-22 04:12:00,2024-06-23 06:12:00
1239,1239,reparacion,Es necesario reparar el sistema dañado,normal,Switch de 8 puertos,Verificar stock en bodega,2024-06-19 10:15:00,2024-06-20 16:15:00
1240,1240,reparacion,Es necesario reparar el sistema dañado,alta,Modem Huawei,,2024-06-22 01:27:00,2024-06-23 06:27:00
1241,1241,mantenimiento,Realizar mantenimiento preventivo,normal,,,2024-06-24 08:05:00,2024-06-25 22:05:00
1242,1242,instalacion,Hay que ir a instalar una nueva conexión,alta,,Verificar stock en bodega,2024-06-30 00:57:00,2024-07-02 21:57:00
1243,1243,instalacion,Hay que ir a instalar una nueva conexión,normal,Switch de 8 puertos,,2024-06-26 03:54:00,2024-06-28 03:54:00
1244,1244,configuracion,Configurar nuevamente el equipo,alta,Switch de 8 puertos,,2024-06-26 18:11:00,2024-06-27 01:11:00
1245,1245,reparacion,Es necesario reparar el sistema dañado,alta,,,2024-06-24 11:21:00,2024-06-24 17:21:00
1246,1246,instalacion,Hay que ir a instalar una nueva conexión,baja,,Verificar stock en bodega,2024-06-26 00:35:00,2024-06-27 18:35:00
1247,1247,configuracion,Configurar nuevamente el equipo,baja,Modem Huawei,,2024-06-23 18:36:00,2024-06-25 04:36:00
1248,1248,reparacion,Es necesario reparar el sistema dañado,alta,Modem Huawei,,2024-06-27 03:48:00,2024-06-27 18:48:00
1249,1249,configuracion,Configurar nuevamente el equipo,normal,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-06-28 23:26:00,2024-07-01 20:26:00
1250,1250,instalacion,Hay que ir a instalar una nueva conexión,baja,Switch de 8 puertos,,2024-06-26 18:15:00,2024-06-27 14:15:00
1251,1251,reparacion,Es necesario reparar el sistema dañado,alta,Modem Huawei,,2024-06-23 18:43:00,2024-06-25 19:43:00
1252,1252,mantenimiento,Realizar mantenimiento preventivo,urgente,Antena de 5GHz,Verificar stock en bodega,2024-06-29 08:46:00,2024-07-01 16:46:00
1253,1253,instalacion,Hay que ir a instalar una nueva conexión,normal,Modem Huawei,,2024-06-26 08:05:00,2024-06-28 18:05:00
1254,1254,instalacion,Hay que ir a instalar una nueva conexión,alta,Switch de 8 puertos,Verificar stock en bodega,2024-06-27 01:27:00,2024-06-28 17:27:00
1255,1255,configuracion,Configurar nuevamente el equipo,normal,Switch de 8 puertos,Verificar stock en bodega,2024-06-28 07:30:00,2024-07-01 05:30:00
1256,1256,mantenimiento,Realizar mantenimiento preventivo,alta,Modem Huawei,Verificar stock en bodega,2024-07-02 13:10:00,2024-07-03 06:10:00
1257,1257,instalacion,Hay que ir a instalar una nueva conexión,alta,Switch de 8 puertos,Verificar stock en bodega,2024-07-01 04:05:00,2024-07-02 03:05:00
1258,1258,instalacion,Hay que ir a instalar una nueva conexión,normal,Antena de 5GHz,,2024-06-30 21:43:00,2024-07-01 14:43:00
1259,1259,instalacion,Hay que ir a instalar una nueva conexión,alta,"Router TP-Link, Cable UTP",,2024-07-06 21:08:00,2024-07-09 19:08:00
1260,1260,mantenimiento,Realizar mantenimiento preventivo,alta,"Router TP-Link, Cable UTP",,2024-07-02 11:57:00,2024-07-04 00:57:00
1261,1261,reparacion,Es necesario reparar el sistema dañado,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-07-07 01:58:00,2024-07-10 00:58:00
1262,1262,instalacion,Hay que ir a instalar una nueva conexión,normal,,Verificar stock en bodega,2024-07-01 06:39:00,2024-07-03 20:39:00
1263,1263,configuracion,Configurar nuevamente el equipo,normal,Modem Huawei,Verificar stock en bodega,2024-07-03 15:22:00,2024-07-04 15:22:00
1264,1264,instalacion,Hay que ir a instalar una nueva conexión,urgente,,,2024-07-03 19:51:00,2024-07-06 14:51:00
1265,1265,configuracion,Configurar nuevamente el equipo,alta,Antena de 5GHz,,2024-07-02 19:46:00,2024-07-03 00:46:00
1266,1266,mantenimiento,Realizar mantenimiento preventivo,normal,Antena de 5GHz,Verificar stock en bodega,2024-07-01 02:22:00,2024-07-01 09:22:00
1267,1267,configuracion,Configurar nuevamente el equipo,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-07-03 04:46:00,2024-07-04 03:46:00
1268,1268,instalacion,Hay que ir a instalar una nueva conexión,baja,Antena de 5GHz,,2024-07-13 07:16:00,2024-07-15 10:16:00
1269,1269,mantenimiento,Realizar mantenimiento preventivo,urgente,Modem Huawei,,2024-07-10 23:02:00,2024-07-12 23:02:00
1270,1270,reparacion,Es necesario reparar el sistema dañado,urgente,,Verificar stock en bodega,2024-07-07 07:37:00,2024-07-09 17:37:00
1271,1271,mantenimiento,Realizar mantenimiento preventivo,urgente,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-07-11 13:23:00,2024-07-12 02:23:00
1272,1272,configuracion,Configurar nuevamente el equipo,normal,,,2024-07-13 05:34:00,2024-07-15 16:34:00
1273,1273,reparacion,Es necesario reparar el sistema dañado,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-07-07 13:42:00,2024-07-07 23:42:00
1274,1274,configuracion,Configurar nuevamente el equipo,alta,"Router TP-Link, Cable UTP",,2024-07-08 19:28:00,2024-07-10 07:28:00
1275,1275,mantenimiento,Realizar mantenimiento preventivo,baja,Antena de 5GHz,,2024-07-09 00:43:00,2024-07-11 10:43:00
1276,1276,reparacion,Es necesario reparar el sistema dañado,baja,Switch de 8 puertos,,2024-07-10 19:55:00,2024-07-12 21:55:00
1277,1277,instalacion,Hay que ir a instalar una nueva conexión,baja,Switch de 8 puertos,Verificar stock en bodega,2024-07-16 02:11:00,2024-07-17 14:11:00
1278,1278,configuracion,Configurar nuevamente el equipo,urgente,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-07-20 14:21:00,2024-07-22 23:21:00
1279,1279,configuracion,Configurar nuevamente el equipo,alta,Switch de 8 puertos,,2024-07-17 17:35:00,2024-07-20 15:35:00
1280,1280,instalacion,Hay que ir a instalar una nueva conexión,urgente,,Verificar stock en bodega,2024-07-20 20:22:00,2024-07-23 20:22:00
1281,1281,reparacion,Es necesario reparar el sistema dañado,alta,Antena de 5GHz,Verificar stock en bodega,2024-07-18 03:55:00,2024-07-18 17:55:00
1282,1282,instalacion,Hay que ir a instalar una nueva conexión,urgente,Switch de 8 puertos,,2024-07-24 05:54:00,2024-07-26 05:54:00
1283,1283,instalacion,Hay que ir a instalar una nueva conexión,urgente,Modem Huawei,Verificar stock en bodega,2024-07-24 14:15:00,2024-07-27 09:15:00
1284,1284,instalacion,Hay que ir a instalar una nueva conexión,alta,Modem Huawei,Verificar stock en bodega,2024-07-21 16:05:00,2024-07-23 00:05:00
1285,1285,configuracion,Configurar nuevamente el equipo,urgente,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-07-27 13:02:00,2024-07-29 18:02:00
1286,1286,configuracion,Configurar nuevamente el equipo,baja,Switch de 8 puertos,,2024-07-22 19:54:00,2024-07-22 23:54:00
1287,1287,mantenimiento,Realizar mantenimiento preventivo,urgente,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-07-21 20:32:00,2024-07-22 19:32:00
1288,1288,instalacion,Hay que ir a instalar una nueva conexión,urgente,Switch de 8 puertos,,2024-07-29 09:26:00,2024-07-31 00:26:00
1289,1289,reparacion,Es necesario reparar el sistema dañado,normal,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-08-04 00:38:00,2024-08-05 20:38:00
1290,1290,instalacion,Hay que ir a instalar una nueva conexión,alta,,,2024-07-28 19:19:00,2024-07-29 10:19:00
1291,1291,mantenimiento,Realizar mantenimiento preventivo,urgente,Switch de 8 puertos,Verificar stock en bodega,2024-07-31 17:19:00,2024-08-01 19:19:00
1292,1292,mantenimiento,Realizar mantenimiento preventivo,alta,"Router TP-Link, Cable UTP",,2024-07-29 04:24:00,2024-07-29 06:24:00
1293,1293,mantenimiento,Realizar mantenimiento preventivo,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-07-29 19:50:00,2024-08-01 00:50:00
1294,1294,configuracion,Configurar nuevamente el equipo,alta,Modem Huawei,,2024-08-04 06:30:00,2024-08-05 21:30:00
1295,1295,reparacion,Es necesario reparar el sistema dañado,alta,,Verificar stock en bodega,2024-07-30 03:37:00,2024-08-01 08:37:00
1296,1296,mantenimiento,Realizar mantenimiento preventivo,normal,Antena de 5GHz,,2024-08-02 23:51:00,2024-08-03 12:51:00
1297,1297,configuracion,Configurar nuevamente el equipo,alta,Switch de 8 puertos,,2024-08-06 13:03:00,2024-08-08 03:03:00
1298,1298,configuracion,Configurar nuevamente el equipo,normal,"Router TP-Link, Cable UTP",,2024-08-08 08:55:00,2024-08-10 08:55:00
1299,1299,mantenimiento,Realizar mantenimiento preventivo,alta,Switch de 8 puertos,,2024-08-05 09:12:00,2024-08-06 21:12:00
1300,1300,reparacion,Es necesario reparar el sistema dañado,alta,Antena de 5GHz,Verificar stock en bodega,2024-08-10 09:31:00,2024-08-11 03:31:00
1301,1301,reparacion,Es necesario reparar el sistema dañado,baja,Switch de 8 puertos,,2024-08-10 16:38:00,2024-08-13 11:38:00
1302,1302,mantenimiento,Realizar mantenimiento preventivo,alta,,,2024-08-08 18:34:00,2024-08-09 11:34:00
1303,1303,configuracion,Configurar nuevamente el equipo,baja,"Router TP-Link, Cable UTP",,2024-08-10 05:43:00,2024-08-11 00:43:00
1304,1304,instalacion,Hay que ir a instalar una nueva conexión,urgente,Modem Huawei,,2024-08-10 00:08:00,2024-08-12 20:08:00
1305,1305,mantenimiento,Realizar mantenimiento preventivo,normal,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-08-09 19:48:00,2024-08-11 06:48:00
1306,1306,configuracion,Configurar nuevamente el equipo,alta,Modem Huawei,Verificar stock en bodega,2024-08-04 03:40:00,2024-08-04 20:40:00
1307,1307,reparacion,Es necesario reparar el sistema dañado,alta,,Verificar stock en bodega,2024-08-05 00:58:00,2024-08-07 18:58:00
1308,1308,instalacion,Hay que ir a instalar una nueva conexión,alta,Antena de 5GHz,Verificar stock en bodega,2024-08-10 00:29:00,2024-08-10 18:29:00
1309,1309,configuracion,Configurar nuevamente el equipo,normal,,Verificar stock en bodega,2024-08-08 04:26:00,2024-08-10 01:26:00
1310,1310,configuracion,Configurar nuevamente el equipo,normal,Switch de 8 puertos,,2024-08-09 01:03:00,2024-08-09 06:03:00
1311,1311,reparacion,Es necesario reparar el sistema dañado,urgente,Switch de 8 puertos,,2024-08-09 06:15:00,2024-08-10 12:15:00
1312,1312,mantenimiento,Realizar mantenimiento preventivo,urgente,"Router TP-Link, Cable UTP",,2024-08-09 01:03:00,2024-08-11 02:03:00
1313,1313,instalacion,Hay que ir a instalar una nueva conexión,baja,Modem Huawei,,2024-08-10 17:43:00,2024-08-12 02:43:00
1314,1314,mantenimiento,Realizar mantenimiento preventivo,normal,"Router TP-Link, Cable UTP",,2024-08-09 21:33:00,2024-08-12 11:33:00
1315,1315,instalacion,Hay que ir a instalar una nueva conexión,alta,,Verificar stock en bodega,2024-08-11 05:28:00,2024-08-13 09:28:00
1316,1316,reparacion,Es necesario reparar el sistema dañado,baja,Modem Huawei,,2024-08-07 14:25:00,2024-08-10 02:25:00
1317,1317,mantenimiento,Realizar mantenimiento preventivo,urgente,Modem Huawei,Verificar stock en bodega,2024-08-08 07:20:00,2024-08-10 06:20:00
1318,1318,instalacion,Hay que ir a instalar una nueva conexión,normal,Switch de 8 puertos,,2024-08-08 18:37:00,2024-08-11 03:37:00
1319,1319,instalacion,Hay que ir a instalar una nueva conexión,baja,,,2024-08-14 00:37:00,2024-08-15 06:37:00
1320,1320,mantenimiento,Realizar mantenimiento preventivo,alta,Antena de 5GHz,,2024-08-12 09:17:00,2024-08-14 13:17:00
1321,1321,mantenimiento,Realizar mantenimiento preventivo,alta,Antena de 5GHz,Verificar stock en bodega,2024-08-17 14:09:00,2024-08-18 04:09:00
1322,1322,instalacion,Hay que ir a instalar una nueva conexión,normal,Switch de 8 puertos,Verificar stock en bodega,2024-08-17 12:52:00,2024-08-17 21:52:00
1323,1323,configuracion,Configurar nuevamente el equipo,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-08-14 08:15:00,2024-08-15 14:15:00
1324,1324,reparacion,Es necesario reparar el sistema dañado,alta,Antena de 5GHz,,2024-08-16 19:43:00,2024-08-19 10:43:00
1325,1325,instalacion,Hay que ir a instalar una nueva conexión,normal,,,2024-08-13 04:55:00,2024-08-14 15:55:00
1326,1326,mantenimiento,Realizar mantenimiento preventivo,alta,,Verificar stock en bodega,2024-08-18 08:26:00,2024-08-18 13:26:00
1327,1327,mantenimiento,Realizar mantenimiento preventivo,alta,Switch de 8 puertos,,2024-08-17 18:48:00,2024-08-19 15:48:00
1328,1328,configuracion,Configurar nuevamente el equipo,normal,Antena de 5GHz,,2024-08-14 06:07:00,2024-08-16 08:07:00
1329,1329,reparacion,Es necesario reparar el sistema dañado,urgente,Modem Huawei,,2024-08-12 13:54:00,2024-08-12 18:54:00
1330,1330,instalacion,Hay que ir a instalar una nueva conexión,alta,Switch de 8 puertos,Verificar stock en bodega,2024-08-12 09:15:00,2024-08-14 07:15:00
1331,1331,reparacion,Es necesario reparar el sistema dañado,baja,Antena de 5GHz,,2024-08-16 00:26:00,2024-08-17 20:26:00
1332,1332,mantenimiento,Realizar mantenimiento preventivo,baja,,Verificar stock en bodega,2024-08-14 09:53:00,2024-08-15 23:53:00
1333,1333,mantenimiento,Realizar mantenimiento preventivo,alta,Antena de 5GHz,,2024-08-17 07:24:00,2024-08-18 12:24:00
1334,1334,mantenimiento,Realizar mantenimiento preventivo,normal,Modem Huawei,,2024-08-11 20:49:00,2024-08-13 08:49:00
1335,1335,mantenimiento,Realizar mantenimiento preventivo,normal,Switch de 8 puertos,,2024-08-17 05:47:00,2024-08-17 10:47:00
1336,1336,reparacion,Es necesario reparar el sistema dañado,normal,,,2024-08-14 06:20:00,2024-08-14 17:20:00
1337,1337,mantenimiento,Realizar mantenimiento preventivo,alta,Switch de 8 puertos,,2024-08-16 21:27:00,2024-08-19 01:27:00
1338,1338,configuracion,Configurar nuevamente el equipo,normal,"Router TP-Link, Cable UTP",,2024-08-12 00:01:00,2024-08-12 10:01:00
1339,1339,configuracion,Configurar nuevamente el equipo,baja,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-08-15 05:10:00,2024-08-17 13:10:00
1340,1340,instalacion,Hay que ir a instalar una nueva conexión,baja,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-08-15 23:24:00,2024-08-17 14:24:00
1341,1341,instalacion,Hay que ir a instalar una nueva conexión,normal,Switch de 8 puertos,Verificar stock en bodega,2024-08-23 03:03:00,2024-08-24 19:03:00
1342,1342,instalacion,Hay que ir a instalar una nueva conexión,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-08-21 09:13:00,2024-08-21 22:13:00
1343,1343,instalacion,Hay que ir a instalar una nueva conexión,baja,Switch de 8 puertos,Verificar stock en bodega,2024-08-24 13:48:00,2024-08-26 08:48:00
1344,1344,configuracion,Configurar nuevamente el equipo,alta,Antena de 5GHz,Verificar stock en bodega,2024-08-18 20:23:00,2024-08-20 11:23:00
1345,1345,configuracion,Configurar nuevamente el equipo,normal,Antena de 5GHz,Verificar stock en bodega,2024-08-21 06:02:00,2024-08-21 15:02:00
1346,1346,mantenimiento,Realizar mantenimiento preventivo,urgente,"Router TP-Link, Cable UTP",,2024-08-24 09:54:00,2024-08-27 08:54:00
1347,1347,reparacion,Es necesario reparar el sistema dañado,baja,"Router TP-Link, Cable UTP",,2024-08-18 22:45:00,2024-08-19 09:45:00
1348,1348,reparacion,Es necesario reparar el sistema dañado,urgente,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-08-19 07:56:00,2024-08-20 18:56:00
1349,1349,mantenimiento,Realizar mantenimiento preventivo,urgente,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-08-18 16:57:00,2024-08-19 05:57:00
1350,1350,configuracion,Configurar nuevamente el equipo,urgente,Modem Huawei,,2024-08-21 08:20:00,2024-08-21 23:20:00
1351,1351,instalacion,Hay que ir a instalar una nueva conexión,alta,Antena de 5GHz,Verificar stock en bodega,2024-08-19 08:15:00,2024-08-22 02:15:00
1352,1352,instalacion,Hay que ir a instalar una nueva conexión,normal,Switch de 8 puertos,Verificar stock en bodega,2024-08-22 06:49:00,2024-08-24 19:49:00
1353,1353,mantenimiento,Realizar mantenimiento preventivo,normal,Modem Huawei,,2024-08-23 10:51:00,2024-08-23 16:51:00
1354,1354,reparacion,Es necesario reparar el sistema dañado,alta,Antena de 5GHz,Verificar stock en bodega,2024-08-19 10:38:00,2024-08-22 03:38:00
1355,1355,instalacion,Hay que ir a instalar una nueva conexión,normal,,,2024-08-22 16:35:00,2024-08-23 20:35:00
1356,1356,reparacion,Es necesario reparar el sistema dañado,alta,,Verificar stock en bodega,2024-09-01 01:30:00,2024-09-02 01:30:00
1357,1357,configuracion,Configurar nuevamente el equipo,alta,"Router TP-Link, Cable UTP",,2024-08-31 16:55:00,2024-09-01 03:55:00
1358,1358,instalacion,Hay que ir a instalar una nueva conexión,normal,,,2024-08-26 11:48:00,2024-08-27 22:48:00
1359,1359,mantenimiento,Realizar mantenimiento preventivo,urgente,,Verificar stock en bodega,2024-09-01 00:15:00,2024-09-02 14:15:00
1360,1360,configuracion,Configurar nuevamente el equipo,urgente,,Verificar stock en bodega,2024-08-31 05:31:00,2024-08-31 14:31:00
1361,1361,mantenimiento,Realizar mantenimiento preventivo,normal,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-08-29 07:32:00,2024-08-31 00:32:00
1362,1362,mantenimiento,Realizar mantenimiento preventivo,urgente,"Router TP-Link, Cable UTP",,2024-08-27 17:26:00,2024-08-29 00:26:00
1363,1363,reparacion,Es necesario reparar el sistema dañado,urgente,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-08-31 12:43:00,2024-09-02 18:43:00
1364,1364,configuracion,Configurar nuevamente el equipo,urgente,Antena de 5GHz,,2024-08-30 22:00:00,2024-09-01 00:00:00
1365,1365,configuracion,Configurar nuevamente el equipo,alta,Modem Huawei,Verificar stock en bodega,2024-08-29 10:30:00,2024-08-29 12:30:00
1366,1366,configuracion,Configurar nuevamente el equipo,alta,Switch de 8 puertos,,2024-08-28 15:50:00,2024-08-30 02:50:00
1367,1367,mantenimiento,Realizar mantenimiento preventivo,baja,Modem Huawei,,2024-08-30 11:43:00,2024-08-30 23:43:00
1368,1368,mantenimiento,Realizar mantenimiento preventivo,baja,Antena de 5GHz,,2024-08-28 15:40:00,2024-08-31 10:40:00
1369,1369,configuracion,Configurar nuevamente el equipo,normal,,,2024-08-31 20:37:00,2024-09-01 16:37:00
1370,1370,instalacion,Hay que ir a instalar una nueva conexión,urgente,Modem Huawei,Verificar stock en bodega,2024-08-27 05:45:00,2024-08-28 17:45:00
1371,1371,mantenimiento,Realizar mantenimiento preventivo,normal,"Router TP-Link, Cable UTP",Verificar stock en bodega,2024-08-26 22:42:00,2024-08-28 20:42:00
1372,1372,reparacion,Es necesario reparar el sistema dañado,alta,Modem Huawei,Verificar stock en bodega,2024-08-28 18:24:00,2024-08-30 04:24:00
1373,1373,configuracion,Configurar nuevamente el equipo,urgente,Modem Huawei,,2024-08-31 03:57:00,2024-09-02 09:57:00
1374,1374,reparacion,Es necesario reparar el sistema dañado,normal,"Router TP-Link, Cable UTP",,2024-08-28 04:45:00,2024-08-30 03:45:00
1375,1375,instalacion,Hay que ir a instalar una nueva conexión,baja,Switch de 8 puertos,Verificar stock en bodega,2024-08-29 19:08:00,2024-09-01 11:08:00
1376,1376,configuracion,Configurar nuevamente el equipo,normal,Switch de 8 puertos,,2024-09-01 03:29:00,2024-09-03 12:29:00
